Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,,19807,0.0
,,,,,,,,19808,0.0
,,,,,,,,19809,0.0
,,,,,,,,19810,0.0
,,,,,,,,19811,0.0
,,,,,,,,19812,0.0
,,,,,,,,19813,0.0
,,,,,,,,19814,0.0
,,,,,,,,19815,0.0
,,,,,,,,19816,0.0
,,,,,,,,19817,0.0
,,,,,,,,19818,0.0
,,,,,,,,19819,0.0
,,,,,,,,19820,0.0
,,,,,,,,19821,0.0
,,,,,,,,19822,0.0
,,,,,,,,19823,0.0
,,,,,,,,19824,0.0
,,,,,,,,19825,0.0
,,,,,,,,19826,0.0
,,,,,,,,19827,0.0
,,,,,,,,19828,0.0
,,,,,,,,19829,0.0
,,,,,,,,19830,0.0
,,,,,,,,19831,0.0
,,,,,,,,19832,0.0
,,,,,,,,19833,0.0
,,,,,,,,19834,0.0
,,,,,,,,19835,0.0
,,,,,,,,19836,0.0
,,,,,,,,19837,0.0
,,,,,,,,19838,0.0
,,,,,,,,19839,0.0
,,,,,,,,19840,0.0
,,,,,,,,19841,0.0
,,,,,,,,19842,0.0
,,,,,,,,19843,0.0
,,,,,,,,19844,0.0
,,,,,,,,19845,0.0
,,,,,,,,19846,0.0
,,,,,,,,19847,0.0
,,,,,,,,19848,0.0
,,,,,,,,19849,0.0
,,,,,,,,19850,0.0
,,,,,,,,19851,0.0
,,,,,,,,19852,0.0
,,,,,,,,19853,0.0
,,,,,,,,19854,0.0
,,,,,,,,19855,0.0
,,,,,,,,19856,0.0
,,,,,,,,19857,0.0
,,,,,,,,19858,0.0
,,,,,,,,19859,0.0
,,,,,,,,19860,0.0
,,,,,,,,19861,0.0
,,,,,,,,19862,0.0
,,,,,,,,19863,0.0
,,,,,,,,19864,0.0
,,,,,,,,19865,0.0
,,,,,,,,19866,0.0
,,,,,,,,19867,0.0
,,,,,,,,19868,0.0
,,,,,,,,19869,0.0
,,,,,,,,19870,0.0
,,,,,,,,19871,0.0
,,,,,,,,19872,0.0
,,,,,,,,19873,0.0
,,,,,,,,19874,0.0
,,,,,,,,19875,0.0
,,,,,,,,19876,0.0
,,,,,,,,19877,0.0
,,,,,,,,19878,0.0
,,,,,,,,19879,0.0
,,,,,,,,19880,0.0
,,,,,,,,19881,0.0
,,,,,,,,19882,0.0
,,,,,,,,19883,0.0
,,,,,,,,19884,0.0
,,,,,,,,19885,0.0
,,,,,,,,19886,0.0
,,,,,,,,19887,0.0
,,,,,,,,19888,0.0
,,,,,,,,19889,0.0
,,,,,,,,19890,0.0
,,,,,,,,19891,0.0
,,,,,,,,19892,0.0
,,,,,,,,19893,0.0
,,,,,,,,19894,0.0
,,,,,,,,19895,0.0
,,,,,,,,19896,0.0
,,,,,,,,19897,0.0
,,,,,,,,19898,0.0
,,,,,,,,19899,0.0
,,,,,,,,19900,0.0
,,,,,,,,19901,0.0
,,,,,,,,19902,0.0
,,,,,,,,19903,0.0
,,,,,,,,19904,0.0
,,,,,,,,19905,0.0
,,,,,,,,19906,0.0
,,,,,,,,19907,0.0
,,,,,,,,19908,0.0
,,,,,,,,19909,0.0
,,,,,,,,19910,0.0
,,,,,,,,19911,0.0
,,,,,,,,19912,0.0
,,,,,,,,19913,0.0
,,,,,,,,19914,0.0
,,,,,,,,19915,0.0
,,,,,,,,19916,0.0
,,,,,,,,19917,0.0
,,,,,,,,19918,0.0
,,,,,,,,19919,0.0
,,,,,,,,19920,0.0
,,,,,,,,19921,0.0
,,,,,,,,19922,0.0
,,,,,,,,19923,0.0
,,,,,,,,19924,0.0
,,,,,,,,19925,0.0
,,,,,,,,19926,0.0
,,,,,,,,19927,0.0
,,,,,,,,19928,0.0
,,,,,,,,19929,0.0
,,,,,,,,19930,0.0
,,,,,,,,19931,0.0
,,,,,,,,19932,0.0
,,,,,,,,19933,0.0
,,,,,,,,19934,0.0
,,,,,,,,19935,0.0
,,,,,,,,19936,0.0
,,,,,,,,19937,0.0
,,,,,,,,19938,0.0
,,,,,,,,19939,0.0
,,,,,,,,19940,0.0
,,,,,,,,19941,0.0
,,,,,,,,19942,0.0
,,,,,,,,19943,0.0
,,,,,,,,19944,0.0
,,,,,,,,19945,0.0
,,,,,,,,19946,0.0
,,,,,,,,19947,0.0
,,,,,,,,19948,0.0
,,,,,,,,19949,0.0
,,,,,,,,19950,0.0
,,,,,,,,19951,0.0
,,,,,,,,19952,0.0
,,,,,,,,19953,0.0
,,,,,,,,19954,0.0
,,,,,,,,19955,0.0
,,,,,,,,19956,0.0
,,,,,,,,19957,0.0
,,,,,,,,19958,0.0
,,,,,,,,19959,0.0
,,,,,,,,19960,0.0
,,,,,,,,19961,0.0
,,,,,,,,19962,0.0
,,,,,,,,19963,0.0
,,,,,,,,19964,0.0
,,,,,,,,19965,0.0
,,,,,,,,19966,0.0
,,,,,,,,19967,0.0
,,,,,,,,19968,0.0
,,,,,,,,19969,0.0
,,,,,,,,19970,0.0
,,,,,,,,19971,0.0
,,,,,,,,19972,0.0
,,,,,,,,19973,0.0
,,,,,,,,19974,0.0
,,,,,,,,19975,0.0
,,,,,,,,19976,0.0
,,,,,,,,19977,0.0
,,,,,,,,19978,0.0
,,,,,,,,19979,0.0
,,,,,,,,19980,0.0
,,,,,,,,19981,0.0
,,,,,,,,19982,0.0
,,,,,,,,19983,0.0
,,,,,,,,19984,0.0
,,,,,,,,19985,0.0
,,,,,,,,19986,0.0
,,,,,,,,19987,0.0
,,,,,,,,19988,0.0
,,,,,,,,19989,0.0
,,,,,,,,19990,0.0
,,,,,,,,19991,0.0
,,,,,,,,19992,0.0
,,,,,,,,19993,0.0
,,,,,,,,19994,0.0
,,,,,,,,19995,0.0
,,,,,,,,19996,0.0
,,,,,,,,19997,0.0
,,,,,,,,19998,0.0
,,,,,,,,19999,0.0
,,,,,,,,20000,0.0
,,,,,,,,20001,0.0
,,,,,,,,20002,0.0
,,,,,,,,20003,0.0
,,,,,,,,20004,0.0
,,,,,,,,20005,0.0
,,,,,,,,20006,0.0
,,,,,,,,20007,0.0
,,,,,,,,20008,0.0
,,,,,,,,20009,0.0
,,,,,,,,20010,0.0
,,,,,,,,20011,0.0
,,,,,,,,20012,0.0
,,,,,,,,20013,0.0
,,,,,,,,20014,0.0
,,,,,,,,20015,0.0
,,,,,,,,20016,0.0
,,,,,,,,20017,0.0
,,,,,,,,20018,0.0
,,,,,,,,20019,0.0
,,,,,,,,20020,0.0
,,,,,,,,20021,0.0
,,,,,,,,20022,0.0
,,,,,,,,20023,0.0
,,,,,,,,20024,0.0
,,,,,,,,20025,0.0
,,,,,,,,20026,0.0
,,,,,,,,20027,0.0
,,,,,,,,20028,0.0
,,,,,,,,20029,0.0
,,,,,,,,20030,0.0
,,,,,,,,20031,0.0
,,,,,,,,20032,0.0
,,,,,,,,20033,0.0
,,,,,,,,20034,0.0
,,,,,,,,20035,0.0
,,,,,,,,20036,0.0
,,,,,,,,20037,0.0
,,,,,,,,20038,0.0
,,,,,,,,20039,0.0
,,,,,,,,20040,0.0
,,,,,,,,20041,0.0
,,,,,,,,20042,0.0
,,,,,,,,20043,0.0
,,,,,,,,20044,0.0
,,,,,,,,20045,0.0
,,,,,,,,20046,0.0
,,,,,,,,20047,0.0
,,,,,,,,20048,0.0
,,,,,,,,20049,0.0
,,,,,,,,20050,0.0
,,,,,,,,20051,0.0
,,,,,,,,20052,0.0
,,,,,,,,20053,0.0
,,,,,,,,20054,0.0
,,,,,,,,20055,0.0
,,,,,,,,20056,0.0
,,,,,,,,20057,0.0
,,,,,,,,20058,0.0
,,,,,,,,20059,0.0
,,,,,,,,20060,0.0
,,,,,,,,20061,0.0
,,,,,,,,20062,0.0
,,,,,,,,20063,0.0
,,,,,,,,20064,0.0
,,,,,,,,20065,0.0
,,,,,,,,20066,0.0
,,,,,,,,20067,0.0
,,,,,,,,20068,0.0
,,,,,,,,20069,0.0
,,,,,,,,20070,0.0
,,,,,,,,20071,0.0
,,,,,,,,20072,0.0
,,,,,,,,20073,0.0
,,,,,,,,20074,0.0
,,,,,,,,20075,0.0
,,,,,,,,20076,0.0
,,,,,,,,20077,0.0
,,,,,,,,20078,0.0
,,,,,,,,20079,0.0
,,,,,,,,20080,0.0
,,,,,,,,20081,0.0
,,,,,,,,20082,0.0
,,,,,,,,20083,0.0
,,,,,,,,20084,0.0
,,,,,,,,20085,0.0
,,,,,,,,20086,0.0
,,,,,,,,20087,0.0
,,,,,,,,20088,0.0
,,,,,,,,20089,0.0
,,,,,,,,20090,0.0
,,,,,,,,20091,0.0
,,,,,,,,20092,0.0
,,,,,,,,20093,0.0
,,,,,,,,20094,0.0
,,,,,,,,20095,0.0
,,,,,,,,20096,0.0
,,,,,,,,20097,0.0
,,,,,,,,20098,0.0
,,,,,,,,20099,0.0
,,,,,,,,20100,0.0
,,,,,,,,20101,0.0
,,,,,,,,20102,0.0
,,,,,,,,20103,0.0
,,,,,,,,20104,0.0
,,,,,,,,20105,0.0
,,,,,,,,20106,0.0
,,,,,,,,20107,0.0
,,,,,,,,20108,0.0
,,,,,,,,20109,0.0
,,,,,,,,20110,0.0
,,,,,,,,20111,0.0
,,,,,,,,20112,0.0
,,,,,,,,20113,0.0
,,,,,,,,20114,0.0
,,,,,,,,20115,0.0
,,,,,,,,20116,0.0
,,,,,,,,20117,0.0
,,,,,,,,20118,0.0
,,,,,,,,20119,0.0
,,,,,,,,20120,0.0
,,,,,,,,20121,0.0
,,,,,,,,20122,0.0
,,,,,,,,20123,0.0
,,,,,,,,20124,0.0
,,,,,,,,20125,0.0
,,,,,,,,20126,0.0
,,,,,,,,20127,0.0
,,,,,,,,20128,0.0
,,,,,,,,20129,0.0
,,,,,,,,20130,0.0
,,,,,,,,20131,0.0
,,,,,,,,20132,0.0
,,,,,,,,20133,0.0
,,,,,,,,20134,0.0
,,,,,,,,20135,0.0
,,,,,,,,20136,0.0
,,,,,,,,20137,0.0
,,,,,,,,20138,0.0
,,,,,,,,20139,0.0
,,,,,,,,20140,0.0
,,,,,,,,20141,0.0
,,,,,,,,20142,0.0
,,,,,,,,20143,0.0
,,,,,,,,20144,0.0
,,,,,,,,20145,0.0
,,,,,,,,20146,0.0
,,,,,,,,20147,0.0
,,,,,,,,20148,0.0
,,,,,,,,20149,0.0
,,,,,,,,20150,0.0
,,,,,,,,20151,0.0
,,,,,,,,20152,0.0
,,,,,,,,20153,0.0
,,,,,,,,20154,0.0
,,,,,,,,20155,0.0
,,,,,,,,20156,0.0
,,,,,,,,20157,0.0
,,,,,,,,20158,0.0
,,,,,,,,20159,0.0
,,,,,,,,20160,0.0
,,,,,,,,20161,1.8653340368858122
,,,,,,,,20162,1.848412625168258
,,,,,,,,20163,1.8459348806911045
,,,,,,,,20164,1.847191441195224
,,,,,,,,20165,1.8338415264584584
,,,,,,,,20166,1.7776011064828228
,,,,,,,,20167,1.725821176844638
,,,,,,,,20168,1.6601868762903331
,,,,,,,,20169,1.61920934498503
,,,,,,,,20170,1.5897390113215029
,,,,,,,,20171,1.5457555493691708
,,,,,,,,20172,1.4655505512590816
,,,,,,,,20173,1.4363939603006748
,,,,,,,,20174,1.4175652397892093
,,,,,,,,20175,1.398862937940772
,,,,,,,,20176,1.3286693247922903
,,,,,,,,20177,1.2955626657892751
,,,,,,,,20178,1.2606226679077124
,,,,,,,,20179,1.2451537188826984
,,,,,,,,20180,1.2163092171603216
,,,,,,,,20181,1.2031281435128682
,,,,,,,,20182,1.1889254397855524
,,,,,,,,20183,1.176068924777181
,,,,,,,,20184,1.1700770828474332
,,,,,,,,20185,1.159814114144599
,,,,,,,,20186,1.143396269803808
,,,,,,,,20187,1.1365324846422524
,,,,,,,,20188,1.1206703783948417
,,,,,,,,20189,1.1045416901968756
,,,,,,,,20190,1.0998477682789831
,,,,,,,,20191,1.1248677742566195
,,,,,,,,20192,1.1111330369826078
,,,,,,,,20193,1.1139475422874798
,,,,,,,,20194,1.1012518434792968
,,,,,,,,20195,1.0887674743388176
,,,,,,,,20196,1.090514298094196
,,,,,,,,20197,1.081603291787774
,,,,,,,,20198,1.0658670254835054
,,,,,,,,20199,1.06940451734407
,,,,,,,,20200,1.0589597177019041
,,,,,,,,20201,1.048355154494842
,,,,,,,,20202,1.0541684637841544
,,,,,,,,20203,1.046968610264341
,,,,,,,,20204,1.0313477762430519
,,,,,,,,20205,1.036725956786808
,,,,,,,,20206,1.0292847822697406
,,,,,,,,20207,1.0202001129983849
,,,,,,,,20208,1.0255678146005933
,,,,,,,,20209,1.0270433702285442
,,,,,,,,20210,1.0128665331137565
,,,,,,,,20211,1.016617459730964
,,,,,,,,20212,1.0122673895479475
,,,,,,,,20213,1.0018826853060832
,,,,,,,,20214,1.0165076819489722
,,,,,,,,20215,1.0074152631672753
,,,,,,,,20216,0.0
,,,,,,,,20217,0.0
,,,,,,,,20218,0.0
,,,,,,,,20219,0.0
,,,,,,,,20220,0.0
,,,,,,,,20221,0.0
,,,,,,,,20222,0.0
,,,,,,,,20223,0.0
,,,,,,,,20224,0.0
,,,,,,,,20225,0.0
,,,,,,,,20226,0.0
,,,,,,,,20227,0.0
,,,,,,,,20228,0.0
,,,,,,,,20229,0.0
,,,,,,,,20230,0.0
,,,,,,,,20231,0.0
,,,,,,,,20232,0.0
,,,,,,,,20233,0.0
,,,,,,,,20234,0.0
,,,,,,,,20235,0.0
,,,,,,,,20236,0.0
,,,,,,,,20237,0.0
,,,,,,,,20238,0.0
,,,,,,,,20239,0.0
,,,,,,,,20240,0.0
,,,,,,,,20241,0.0
,,,,,,,,20242,0.0
,,,,,,,,20243,0.0
,,,,,,,,20244,0.0
,,,,,,,,20245,0.0
,,,,,,,,20246,0.0
,,,,,,,,20247,0.0
,,,,,,,,20248,0.0
,,,,,,,,20249,0.0
,,,,,,,,20250,0.0
,,,,,,,,20251,0.0
,,,,,,,,20252,0.0
,,,,,,,,20253,0.0
,,,,,,,,20254,0.0
,,,,,,,,20255,0.0
,,,,,,,,20256,0.0
,,,,,,,,20257,0.0
,,,,,,,,20258,0.0
,,,,,,,,20259,0.0
,,,,,,,,20260,0.0
,,,,,,,,20261,0.0
,,,,,,,,20262,0.0
,,,,,,,,20263,0.0
,,,,,,,,20264,0.0
,,,,,,,,20265,0.0
,,,,,,,,20266,0.0
,,,,,,,,20267,0.0
,,,,,,,,20268,0.0
,,,,,,,,20269,0.0
,,,,,,,,20270,0.0
,,,,,,,,20271,0.0
,,,,,,,,20272,0.0
,,,,,,,,20273,0.0
,,,,,,,,20274,0.0
,,,,,,,,20275,0.0
,,,,,,,,20276,0.0
,,,,,,,,20277,0.0
,,,,,,,,20278,0.0
,,,,,,,,20279,0.0
,,,,,,,,20280,0.0
,,,,,,,,20281,0.0
,,,,,,,,20282,0.0
,,,,,,,,20283,0.0
,,,,,,,,20284,0.0
,,,,,,,,20285,0.0
,,,,,,,,20286,0.0
,,,,,,,,20287,0.0
,,,,,,,,20288,0.0
,,,,,,,,20289,0.0
,,,,,,,,20290,0.0
,,,,,,,,20291,0.0
,,,,,,,,20292,0.0
,,,,,,,,20293,0.0
,,,,,,,,20294,0.0
,,,,,,,,20295,0.0
,,,,,,,,20296,0.0
,,,,,,,,20297,0.0
,,,,,,,,20298,0.0
,,,,,,,,20299,0.0
,,,,,,,,20300,0.0
,,,,,,,,20301,0.0
,,,,,,,,20302,0.0
,,,,,,,,20303,0.0
,,,,,,,,20304,0.0
,,,,,,,,20305,0.0
,,,,,,,,20306,0.0
,,,,,,,,20307,0.0
,,,,,,,,20308,0.0
,,,,,,,,20309,0.0
,,,,,,,,20310,0.0
,,,,,,,,20311,0.0
,,,,,,,,20312,0.0
,,,,,,,,20313,0.0
,,,,,,,,20314,0.0
,,,,,,,,20315,0.0
,,,,,,,,20316,0.0
,,,,,,,,20317,0.0
,,,,,,,,20318,0.0
,,,,,,,,20319,0.0
,,,,,,,,20320,0.0
,,,,,,,,20321,0.0
,,,,,,,,20322,0.0
,,,,,,,,20323,0.0
,,,,,,,,20324,0.0
,,,,,,,,20325,0.0
,,,,,,,,20326,0.0
,,,,,,,,20327,0.0
,,,,,,,,20328,0.0
,,,,,,,,20329,0.0
,,,,,,,,20330,0.0
,,,,,,,,20331,0.0
,,,,,,,,20332,0.0
,,,,,,,,20333,0.0
,,,,,,,,20334,0.0
,,,,,,,,20335,0.0
,,,,,,,,20336,0.0
,,,,,,,,20337,0.0
,,,,,,,,20338,0.0
,,,,,,,,20339,0.0
,,,,,,,,20340,0.0
,,,,,,,,20341,0.0
,,,,,,,,20342,0.0
,,,,,,,,20343,0.0
,,,,,,,,20344,0.0
,,,,,,,,20345,0.0
,,,,,,,,20346,0.0
,,,,,,,,20347,0.0
,,,,,,,,20348,0.0
,,,,,,,,20349,0.0
,,,,,,,,20350,0.0
,,,,,,,,20351,0.0
,,,,,,,,20352,0.0
,,,,,,,,20353,0.0
,,,,,,,,20354,0.0
,,,,,,,,20355,0.0
,,,,,,,,20356,0.0
,,,,,,,,20357,0.0
,,,,,,,,20358,0.0
,,,,,,,,20359,0.0
,,,,,,,,20360,0.0
,,,,,,,,20361,0.0
,,,,,,,,20362,0.0
,,,,,,,,20363,0.0
,,,,,,,,20364,0.0
,,,,,,,,20365,0.0
,,,,,,,,20366,0.0
,,,,,,,,20367,0.0
,,,,,,,,20368,0.0
,,,,,,,,20369,0.0
,,,,,,,,20370,0.0
,,,,,,,,20371,0.0
,,,,,,,,20372,0.0
,,,,,,,,20373,0.0
,,,,,,,,20374,0.0
,,,,,,,,20375,0.0
,,,,,,,,20376,0.0
,,,,,,,,20377,0.0
,,,,,,,,20378,0.0
,,,,,,,,20379,0.0
,,,,,,,,20380,0.0
,,,,,,,,20381,0.0
,,,,,,,,20382,0.0
,,,,,,,,20383,0.0
,,,,,,,,20384,0.0
,,,,,,,,20385,0.0
,,,,,,,,20386,0.0
,,,,,,,,20387,0.0
,,,,,,,,20388,0.0
,,,,,,,,20389,0.0
,,,,,,,,20390,0.0
,,,,,,,,20391,0.0
,,,,,,,,20392,0.0
,,,,,,,,20393,0.0
,,,,,,,,20394,0.0
,,,,,,,,20395,0.0
,,,,,,,,20396,0.0
,,,,,,,,20397,0.0
,,,,,,,,20398,0.0
,,,,,,,,20399,0.0
,,,,,,,,20400,0.0
,,,,,,,,20401,0.0
,,,,,,,,20402,0.0
,,,,,,,,20403,0.0
,,,,,,,,20404,0.0
,,,,,,,,20405,0.0
,,,,,,,,20406,0.0
,,,,,,,,20407,0.0
,,,,,,,,20408,0.0
,,,,,,,,20409,0.0
,,,,,,,,20410,0.0
,,,,,,,,20411,0.0
,,,,,,,,20412,0.0
,,,,,,,,20413,0.0
,,,,,,,,20414,0.0
,,,,,,,,20415,0.0
,,,,,,,,20416,0.0
,,,,,,,,20417,0.0
,,,,,,,,20418,0.0
,,,,,,,,20419,0.0
,,,,,,,,20420,0.0
,,,,,,,,20421,0.0
,,,,,,,,20422,0.0
,,,,,,,,20423,0.0
,,,,,,,,20424,0.0
,,,,,,,,20425,0.0
,,,,,,,,20426,0.0
,,,,,,,,20427,0.0
,,,,,,,,20428,0.0
,,,,,,,,20429,0.0
,,,,,,,,20430,0.0
,,,,,,,,20431,0.0
,,,,,,,,20432,0.0
,,,,,,,,20433,0.0
,,,,,,,,20434,0.0
,,,,,,,,20435,0.0
,,,,,,,,20436,0.0
,,,,,,,,20437,0.0
,,,,,,,,20438,0.0
,,,,,,,,20439,0.0
,,,,,,,,20440,0.0
,,,,,,,,20441,0.0
,,,,,,,,20442,0.0
,,,,,,,,20443,0.0
,,,,,,,,20444,0.0
,,,,,,,,20445,0.0
,,,,,,,,20446,0.0
,,,,,,,,20447,0.0
,,,,,,,,20448,0.0
,,,,,,,,20449,0.0
,,,,,,,,20450,0.0
,,,,,,,,20451,0.0
,,,,,,,,20452,0.0
,,,,,,,,20453,0.0
,,,,,,,,20454,0.0
,,,,,,,,20455,0.0
,,,,,,,,20456,0.0
,,,,,,,,20457,0.0
,,,,,,,,20458,0.0
,,,,,,,,20459,0.0
,,,,,,,,20460,0.0
,,,,,,,,20461,0.0
,,,,,,,,20462,0.0
,,,,,,,,20463,0.0
,,,,,,,,20464,0.0
,,,,,,,,20465,0.0
,,,,,,,,20466,0.0
,,,,,,,,20467,0.0
,,,,,,,,20468,0.0
,,,,,,,,20469,0.0
,,,,,,,,20470,0.0
,,,,,,,,20471,0.0
,,,,,,,,20472,0.0
,,,,,,,,20473,0.0
,,,,,,,,20474,0.0
,,,,,,,,20475,0.0
,,,,,,,,20476,0.0
,,,,,,,,20477,0.0
,,,,,,,,20478,0.0
,,,,,,,,20479,0.0
,,,,,,,,20480,0.0
,,,,,,,,20481,0.0
,,,,,,,,20482,0.0
,,,,,,,,20483,0.0
,,,,,,,,20484,0.0
,,,,,,,,20485,0.0
,,,,,,,,20486,0.0
,,,,,,,,20487,0.0
,,,,,,,,20488,0.0
,,,,,,,,20489,0.0
,,,,,,,,20490,0.0
,,,,,,,,20491,0.0
,,,,,,,,20492,0.0
,,,,,,,,20493,0.0
,,,,,,,,20494,0.0
,,,,,,,,20495,0.0
,,,,,,,,20496,0.0
,,,,,,,,20497,0.0
,,,,,,,,20498,0.0
,,,,,,,,20499,0.0
,,,,,,,,20500,0.0
,,,,,,,,20501,0.0
,,,,,,,,20502,0.0
,,,,,,,,20503,0.0
,,,,,,,,20504,0.0
,,,,,,,,20505,0.0
,,,,,,,,20506,0.0
,,,,,,,,20507,0.0
,,,,,,,,20508,0.0
,,,,,,,,20509,0.0
,,,,,,,,20510,0.0
,,,,,,,,20511,0.0
,,,,,,,,20512,0.0
,,,,,,,,20513,0.0
,,,,,,,,20514,0.0
,,,,,,,,20515,0.0
,,,,,,,,20516,0.0
,,,,,,,,20517,0.0
,,,,,,,,20518,0.0
,,,,,,,,20519,0.0
,,,,,,,,20520,0.0
,,,,,,,,20521,0.0
,,,,,,,,20522,0.0
,,,,,,,,20523,0.0
,,,,,,,,20524,0.0
,,,,,,,,20525,0.0
,,,,,,,,20526,0.0
,,,,,,,,20527,0.0
,,,,,,,,20528,0.0
,,,,,,,,20529,0.0
,,,,,,,,20530,0.0
,,,,,,,,20531,0.0
,,,,,,,,20532,0.0
,,,,,,,,20533,0.0
,,,,,,,,20534,0.0
,,,,,,,,20535,0.0
,,,,,,,,20536,0.0
,,,,,,,,20537,0.0
,,,,,,,,20538,0.0
,,,,,,,,20539,0.0
,,,,,,,,20540,0.0
,,,,,,,,20541,0.0
,,,,,,,,20542,0.0
,,,,,,,,20543,0.0
,,,,,,,,20544,0.0
,,,,,,,,20545,0.0
,,,,,,,,20546,0.0
,,,,,,,,20547,0.0
,,,,,,,,20548,0.0
,,,,,,,,20549,0.0
,,,,,,,,20550,0.0
,,,,,,,,20551,0.0
,,,,,,,,20552,0.0
,,,,,,,,20553,0.0
,,,,,,,,20554,0.0
,,,,,,,,20555,0.0
,,,,,,,,20556,0.0
,,,,,,,,20557,0.0
,,,,,,,,20558,0.0
,,,,,,,,20559,0.0
,,,,,,,,20560,0.0
,,,,,,,,20561,0.0
,,,,,,,,20562,0.0
,,,,,,,,20563,0.0
,,,,,,,,20564,0.0
,,,,,,,,20565,0.0
,,,,,,,,20566,0.0
,,,,,,,,20567,0.0
,,,,,,,,20568,0.0
,,,,,,,,20569,0.0
,,,,,,,,20570,0.0
,,,,,,,,20571,0.0
,,,,,,,,20572,0.0
,,,,,,,,20573,0.0
,,,,,,,,20574,0.0
,,,,,,,,20575,0.0
,,,,,,,,20576,0.0
,,,,,,,,20577,0.0
,,,,,,,,20578,0.0
,,,,,,,,20579,0.0
,,,,,,,,20580,0.0
,,,,,,,,20581,0.0
,,,,,,,,20582,0.0
,,,,,,,,20583,0.0
,,,,,,,,20584,0.0
,,,,,,,,20585,0.0
,,,,,,,,20586,0.0
,,,,,,,,20587,0.0
,,,,,,,,20588,0.0
,,,,,,,,20589,0.0
,,,,,,,,20590,0.0
,,,,,,,,20591,0.0
,,,,,,,,20592,0.0
,,,,,,,,20593,0.0
,,,,,,,,20594,0.0
,,,,,,,,20595,0.0
,,,,,,,,20596,0.0
,,,,,,,,20597,0.0
,,,,,,,,20598,0.0
,,,,,,,,20599,0.0
,,,,,,,,20600,0.0
,,,,,,,,20601,0.0
,,,,,,,,20602,0.0
,,,,,,,,20603,0.0
,,,,,,,,20604,0.0
,,,,,,,,20605,0.0
,,,,,,,,20606,0.0
,,,,,,,,20607,0.0
,,,,,,,,20608,0.0
,,,,,,,,20609,0.0
,,,,,,,,20610,0.0
,,,,,,,,20611,0.0
,,,,,,,,20612,0.0
,,,,,,,,20613,0.0
,,,,,,,,20614,0.0
,,,,,,,,20615,0.0
,,,,,,,,20616,0.0
,,,,,,,,20617,0.0
,,,,,,,,20618,0.0
,,,,,,,,20619,0.0
,,,,,,,,20620,0.0
,,,,,,,,20621,0.0
,,,,,,,,20622,0.0
,,,,,,,,20623,0.0
,,,,,,,,20624,0.0
,,,,,,,,20625,0.0
,,,,,,,,20626,0.0
,,,,,,,,20627,0.0
,,,,,,,,20628,0.0
,,,,,,,,20629,0.0
,,,,,,,,20630,0.0
,,,,,,,,20631,0.0
,,,,,,,,20632,0.0
,,,,,,,,20633,0.0
,,,,,,,,20634,0.0
,,,,,,,,20635,0.0
,,,,,,,,20636,0.0
,,,,,,,,20637,0.0
,,,,,,,,20638,0.0
,,,,,,,,20639,0.0
,,,,,,,,20640,0.0
,,,,,,,,20641,0.866320223161174
,,,,,,,,20642,0.8704417217294357
,,,,,,,,20643,0.8725745266954
,,,,,,,,20644,0.886930709674317
,,,,,,,,20645,0.8880685674522034
,,,,,,,,20646,0.8785697364178555
,,,,,,,,20647,0.8500326454133625
,,,,,,,,20648,0.8510365172358952
,,,,,,,,20649,0.8501804932788055
,,,,,,,,20650,0.8559616614525575
,,,,,,,,20651,0.8177351617629773
,,,,,,,,20652,0.7919159069850366
,,,,,,,,20653,0.7875385746077702
,,,,,,,,20654,0.7623591459458019
,,,,,,,,20655,0.7560296179102128
,,,,,,,,20656,0.7386624548086794
,,,,,,,,20657,0.7022559512213404
,,,,,,,,20658,0.6966472042258698
,,,,,,,,20659,0.68219029714944
,,,,,,,,20660,0.6527497681298354
,,,,,,,,20661,0.6539215640747162
,,,,,,,,20662,0.6422102192026211
,,,,,,,,20663,0.6013728974896855
,,,,,,,,20664,0.6148060303314774
,,,,,,,,20665,0.6016540655188654
,,,,,,,,20666,0.5872403442977076
,,,,,,,,20667,0.5848632500516618
,,,,,,,,20668,0.5788938517277312
,,,,,,,,20669,0.5858038827913492
,,,,,,,,20670,0.5784223421747424
,,,,,,,,20671,0.5793923257084982
,,,,,,,,20672,0.5828074865509628
,,,,,,,,20673,0.5734426527757261
,,,,,,,,20674,0.5731070751292099
,,,,,,,,20675,0.562721282535107
,,,,,,,,20676,0.5606134084649145
,,,,,,,,20677,0.5652600019027899
,,,,,,,,20678,0.5609427581411173
,,,,,,,,20679,0.5598950254106688
,,,,,,,,20680,0.5692021202167246
,,,,,,,,20681,0.5624342875378093
,,,,,,,,20682,0.5682959886397325
,,,,,,,,20683,0.5643394134539935
,,,,,,,,20684,0.5617464209094021
,,,,,,,,20685,0.5682382957112326
,,,,,,,,20686,0.5932822426285926
,,,,,,,,20687,0.5882567082107757
,,,,,,,,20688,0.5756039571571044
,,,,,,,,20689,0.5794266863375758
,,,,,,,,20690,0.5796880556966145
,,,,,,,,20691,0.5736239053599571
,,,,,,,,20692,0.576021157467538
,,,,,,,,20693,0.5716060025006942
,,,,,,,,20694,0.5794121938055843
,,,,,,,,20695,0.5674728750765543
,,,,,,,,20696,0.5674702486423127
